chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr1	19665990	CAPZB	ENST00000401084.2	2.0449141347424	986	853	852	34	33	-723	133	818	756
chr1	19665990	CAPZB	ENST00000433834.1	2.19883040935673	1324	940	939	34	33	-137	384	905	170
chr1	19671711	CAPZB	ENST00000264203.3	1.89655172413793	1195	702	701	-81	-82	-872	493	782	790
chr1	19671711	CAPZB	ENST00000375142.1	1.74820143884892	670	624	623	-210	-211	-1015	46	833	804
chr1	19671711	CAPZB	ENST00000375144.1	1.75095785440613	621	588	587	-195	-196	-946	33	782	750
chr1	19671711	CAPZB	ENST00000401084.2	1.76190476190476	757	624	623	-195	-196	-952	133	818	756
chr1	19671711	CAPZB	ENST00000433834.1	1.78476821192053	1095	711	710	-195	-196	-366	384	905	170
chr1	20827625	MUL1	ENST00000264198.3	1.58262511803588	753	617	616	-442	-443	-1682	136	1058	1239
chr1	20980809	DDOST	ENST00000375048.3	1.54850474106492	857	752	751	-619	-620	-1221	105	1370	601
chr1	20980809	DDOST	ENST00000415136.2	1.50873015873016	644	641	640	-619	-620	-944	3	1259	324
chr1	20980809	DDOST	ENST00000602624.2	1.53106060606061	741	701	700	-619	-620	-1221	40	1319	601
chr1	21046991	SH2D5	ENST00000375031.1	2.62815533980583	2938	2314	2313	1294	1293	-766	624	1019	2059
chr1	21133534	EIF4G3	ENST00000264211.8	2.32744405182568	5230	5036	5035	278	277	-571	194	4757	848
chr1	21133534	EIF4G3	ENST00000374935.3	2.42507645259939	4298	4196	4195	278	277	-376	102	3917	653
chr1	21133534	EIF4G3	ENST00000400422.1	2.33253588516746	5616	5036	5035	278	277	-558	580	4757	835
chr1	21133534	EIF4G3	ENST00000537738.1	2.4520325203252	3532	3506	3505	278	277	-337	26	3227	614
chr1	21133534	EIF4G3	ENST00000602326.1	2.33253588516746	5637	5054	5053	278	277	-558	583	4775	835
chr1	21268573	EIF4G3	ENST00000264211.8	1.19041614123581	1100	906	905	-3852	-3853	-4701	194	4757	848
chr1	21268573	EIF4G3	ENST00000356916.3	1.60658914728682	1435	939	938	-609	-610	-743	496	1547	133
chr1	21268573	EIF4G3	ENST00000374927.4	1.5980198019802	1171	906	905	-609	-610	-738	265	1514	128
chr1	21268573	EIF4G3	ENST00000374937.3	1.19346733668342	1084	924	923	-3852	-3853	-3961	160	4775	108
chr1	21268573	EIF4G3	ENST00000400422.1	1.19041614123581	1486	906	905	-3852	-3853	-4688	580	4757	835
chr1	21268573	EIF4G3	ENST00000536266.1	0.591895803183792	408	-282	-283	-3852	-3853	-3923	690	3569	70
chr1	21268573	EIF4G3	ENST00000602326.1	1.19346733668342	1507	924	923	-3852	-3853	-4688	583	4775	835
chr1	21544594	ECE1	ENST00000415912.2	2.68463810930576	4244	4119	4118	1854	1853	-854	125	2264	2707
chr1	22853291	ZBTB40	ENST00000374651.4	2.41614906832298	3880	3786	3785	402	401	-564	94	3383	965
chr1	22853291	ZBTB40	ENST00000375647.4	2.08448928121059	4328	4122	4121	402	401	-4356	206	3719	4757
chr1	22853291	ZBTB40	ENST00000404138.1	2.08443604284814	4632	4122	4121	402	401	-4359	510	3719	4760
chr1	22853492	ZBTB40	ENST00000374651.4	2.62422360248447	4081	3987	3986	603	602	-363	94	3383	965
chr1	22853492	ZBTB40	ENST00000375647.4	2.12673392181589	4529	4323	4322	603	602	-4155	206	3719	4757
chr1	22853492	ZBTB40	ENST00000404138.1	2.12665406427221	4833	4323	4322	603	602	-4158	510	3719	4760
chr1	23637071	HNRNPR	ENST00000302271.6	1.9348054679285	1838	1778	1777	-124	-125	-790	60	1901	665
chr1	23637071	HNRNPR	ENST00000374612.1	1.9348054679285	1901	1778	1777	-124	-125	-792	123	1901	667
chr1	23637071	HNRNPR	ENST00000374616.3	1.93511250654108	1895	1787	1786	-124	-125	-795	108	1910	670
chr1	23637071	HNRNPR	ENST00000426846.2	1.91279887482419	1513	1298	1297	-124	-125	-185	215	1421	60
chr1	23637071	HNRNPR	ENST00000427764.2	1.93064876957494	1743	1664	1663	-124	-125	-363	79	1787	238
chr1	23637071	HNRNPR	ENST00000478691.1	1.9228855721393	1755	1484	1483	-124	-125	-5890	271	1607	5765
chr1	23637071	HNRNPR	ENST00000606561.1	1.91649831649832	1591	1361	1360	-124	-125	-245	230	1484	120
chr1	23637238	HNRNPR	ENST00000302271.6	1.84700315457413	1671	1611	1610	-291	-292	-957	60	1901	665
chr1	23637238	HNRNPR	ENST00000374612.1	1.84700315457413	1734	1611	1610	-291	-292	-959	123	1901	667
chr1	23637238	HNRNPR	ENST00000374616.3	1.84772370486656	1728	1620	1619	-291	-292	-962	108	1910	670
chr1	23637238	HNRNPR	ENST00000426846.2	1.79535864978903	1346	1131	1130	-291	-292	-352	215	1421	60
chr1	23637238	HNRNPR	ENST00000427764.2	1.83724832214765	1576	1497	1496	-291	-292	-530	79	1787	238
chr1	23637238	HNRNPR	ENST00000478691.1	1.81902985074627	1588	1317	1316	-291	-292	-6057	271	1607	5765
chr1	23637238	HNRNPR	ENST00000606561.1	1.8040404040404	1424	1194	1193	-291	-292	-412	230	1484	120
chr1	23637259	HNRNPR	ENST00000302271.6	1.83596214511041	1650	1590	1589	-312	-313	-978	60	1901	665
chr1	23637259	HNRNPR	ENST00000374612.1	1.83596214511041	1713	1590	1589	-312	-313	-980	123	1901	667
chr1	23637259	HNRNPR	ENST00000374616.3	1.83673469387755	1707	1599	1598	-312	-313	-983	108	1910	670
chr1	23637259	HNRNPR	ENST00000426846.2	1.78059071729958	1325	1110	1109	-312	-313	-373	215	1421	60
chr1	23637259	HNRNPR	ENST00000427764.2	1.8255033557047	1555	1476	1475	-312	-313	-551	79	1787	238
chr1	23637259	HNRNPR	ENST00000478691.1	1.80597014925373	1567	1296	1295	-312	-313	-6078	271	1607	5765
chr1	23637259	HNRNPR	ENST00000606561.1	1.78989898989899	1403	1173	1172	-312	-313	-433	230	1484	120
chr1	23884749	ID3	ENST00000374561.5	2.34990439770554	910	543	542	183	182	-340	367	359	522
chr1	23884756	ID3	ENST00000374561.5	2.33652007648184	903	536	535	176	175	-347	367	359	522
chr1	23885927	ID3	ENST00000374561.5	0.97554347826087	358	-9	-10	-369	-370	-892	367	359	522
chr1	24019134	RPL11	ENST00000374550.3	1.07821229050279	86	42	41	-495	-496	-547	44	536	51
chr1	24021218	RPL11	ENST00000374550.3	1.62011173184358	377	333	332	-204	-205	-256	44	536	51
chr1	24021220	RPL11	ENST00000374550.3	1.62383612662942	379	335	334	-202	-203	-254	44	536	51
chr1	24078435	TCEB3	ENST00000418390.2	1.5915727993325	1688	1418	1417	-979	-980	-3465	270	2396	2485
chr1	24078435	TCEB3	ENST00000609199.1	1.57783527382492	1371	1340	1339	-979	-980	-1299	31	2318	319
chr1	24086113	TCEB3	ENST00000418390.2	2.0201126307321	2717	2447	2446	50	49	-2436	270	2396	2485
chr1	24086113	TCEB3	ENST00000609199.1	2.15625	2400	2369	2368	50	49	-270	31	2318	319
chr1	24172059	FUCA1	ENST00000374479.3	2.22884012539185	1554	1547	1546	146	145	-492	7	1400	637
chr1	24172118	FUCA1	ENST00000374479.3	2.13636363636364	1495	1488	1487	87	86	-551	7	1400	637
chr1	24483568	IFNLR1	ENST00000327535.1	2.01749075008409	1627	1615	1614	52	51	-2921	12	1562	2972
chr1	25170400	CLIC4	ENST00000374379.4	2.8774726896959	3930	3734	3733	2972	2971	-415	196	761	3386
chr1	25569098	C1orf63	ENST00000243189.7	1.97938144329897	1131	855	854	-18	-19	-370	276	872	351
chr1	25569098	C1orf63	ENST00000417642.2	1.97945205479452	1090	858	857	-18	-19	-351	232	875	332
chr1	25688041	TMEM50A	ENST00000374358.4	2.51026570048309	1871	1319	1318	845	844	-811	552	473	1655
chr1	25785326	TMEM57	ENST00000374343.4	1.54987468671679	1275	1097	1096	-898	-899	-2641	178	1994	1742
chr1	25894078	LDLRAP1	ENST00000374338.4	2.31414994720169	1640	1522	1521	595	594	-1299	118	926	1893
chr1	26142428	SEPN1	ENST00000354177.4	2.08746006389776	1944	1890	1889	219	218	-2285	54	1670	2503
chr1	26142428	SEPN1	ENST00000361547.2	2.08746006389776	2046	1992	1991	219	218	-2285	54	1772	2503
chr1	26142428	SEPN1	ENST00000374315.1	2.08749500599281	1927	1890	1889	219	218	-2284	37	1670	2502
chr1	26142500	SEPN1	ENST00000354177.4	2.11621405750799	2016	1962	1961	291	290	-2213	54	1670	2503
chr1	26142500	SEPN1	ENST00000361547.2	2.11621405750799	2118	2064	2063	291	290	-2213	54	1772	2503
chr1	26142500	SEPN1	ENST00000374315.1	2.1162604874151	1999	1962	1961	291	290	-2212	37	1670	2502
chr1	26158854	MTFR1L	ENST00000374300.3	2.36951754385965	1477	1216	1215	337	336	-575	261	878	911
chr1	26158854	MTFR1L	ENST00000374301.3	2.36951754385965	1523	1216	1215	337	336	-575	307	878	911
chr1	26158854	MTFR1L	ENST00000374303.2	2.36830601092896	1425	1216	1215	337	336	-578	209	878	914
chr1	26158854	MTFR1L	ENST00000374307.5	2.36951754385965	1292	1180	1179	337	336	-575	112	842	911
chr1	26158854	MTFR1L	ENST00000466284.1	2.46045197740113	2688	1107	1106	489	488	-573	1581	617	1061
chr1	26158854	MTFR1L	ENST00000474295.1	2.45958646616541	1293	1107	1106	489	488	-575	186	617	1063
chr1	26227392	STMN1	ENST00000357865.2	2.27315914489311	830	565	564	115	114	-306	265	449	420
chr1	26227392	STMN1	ENST00000374291.1	2.41818181818182	706	565	564	115	114	-160	141	449	274
chr1	26227392	STMN1	ENST00000399728.1	2.12806236080178	928	565	564	115	114	-783	363	449	897
chr1	26227392	STMN1	ENST00000455785.2	2.12582056892779	704	565	564	115	114	-799	139	449	913
chr1	26227456	STMN1	ENST00000357865.2	2.12114014251781	766	501	500	51	50	-370	265	449	420
chr1	26227456	STMN1	ENST00000374291.1	2.18545454545455	642	501	500	51	50	-224	141	449	274
chr1	26227456	STMN1	ENST00000399728.1	2.05679287305122	864	501	500	51	50	-847	363	449	897
chr1	26227456	STMN1	ENST00000455785.2	2.05579868708972	640	501	500	51	50	-863	139	449	913
chr1	26227490	STMN1	ENST00000357865.2	2.04038004750594	732	467	466	17	16	-404	265	449	420
chr1	26227490	STMN1	ENST00000374291.1	2.06181818181818	608	467	466	17	16	-258	141	449	274
chr1	26227490	STMN1	ENST00000399728.1	2.01893095768374	830	467	466	17	16	-881	363	449	897
chr1	26227490	STMN1	ENST00000455785.2	2.01859956236324	606	467	466	17	16	-897	139	449	913
chr1	26231197	STMN1	ENST00000357865.2	0.890977443609023	236	-29	-30	-479	-480	-900	265	449	420
chr1	26231197	STMN1	ENST00000374291.1	0.795774647887324	112	-29	-30	-479	-480	-754	141	449	274
chr1	26231197	STMN1	ENST00000399728.1	0.92032967032967	334	-29	-30	-479	-480	-1377	363	449	897
chr1	26231197	STMN1	ENST00000426559.2	0.792857142857143	110	-29	-30	-554	-555	-837	139	524	282
chr1	26231197	STMN1	ENST00000455785.2	0.792857142857143	110	-29	-30	-479	-480	-1393	139	449	913
chr1	26448738	PDIK1L	ENST00000374269.1	1.67836257309942	779	696	695	-330	-331	-1786	83	1025	1455
chr1	26448738	PDIK1L	ENST00000374271.4	1.67836257309942	982	696	695	-330	-331	-3296	286	1025	2965
chr1	26449161	PDIK1L	ENST00000374269.1	2.06387362637363	1202	1119	1118	93	92	-1363	83	1025	1455
chr1	26449161	PDIK1L	ENST00000374271.4	2.03135536075523	1405	1119	1118	93	92	-2873	286	1025	2965
chr1	26497246	ZNF593	ENST00000270812.5	2.04883381924198	579	538	537	67	66	-1305	41	470	1371
chr1	26497246	ZNF593	ENST00000374266.5	2.02901785714286	556	444	443	39	38	-1305	112	404	1343
chr1	26497260	ZNF593	ENST00000270812.5	2.05903790087464	593	552	551	81	80	-1291	41	470	1371
chr1	26497260	ZNF593	ENST00000374266.5	2.03943452380952	570	458	457	53	52	-1291	112	404	1343
chr1	27106127	ARID1A	ENST00000324856.7	1.83668708078157	6108	5738	5737	-1120	-1121	-2468	370	6857	1347
chr1	27106127	ARID1A	ENST00000540690.1	1.39196525515744	1154	722	721	-1120	-1121	-1523	432	1841	402
chr1	27106304	ARID1A	ENST00000324856.7	1.86249635462234	6285	5915	5914	-943	-944	-2291	370	6857	1347
chr1	27106304	ARID1A	ENST00000540690.1	1.48805646036916	1331	899	898	-943	-944	-1346	432	1841	402
chr1	27106576	ARID1A	ENST00000324856.7	1.90215806357539	6557	6187	6186	-671	-672	-2019	370	6857	1347
chr1	27106576	ARID1A	ENST00000540690.1	1.6357220412595	1603	1171	1170	-671	-672	-1074	432	1841	402
chr1	27107308	ARID1A	ENST00000324856.7	2.04525222551929	7289	6919	6918	61	60	-1287	370	6857	1347
chr1	27107308	ARID1A	ENST00000540690.1	2.15136476426799	2335	1903	1902	61	60	-342	432	1841	402
chr1	27180434	ZDHHC18	ENST00000374142.4	2.02660989888238	1361	1267	1266	100	99	-3658	94	1166	3757
chr1	27662183	TMEM222	ENST00000374076.4	2.24197002141328	890	853	852	226	225	-708	37	626	933
chr1	27662183	TMEM222	ENST00000608611.1	2.24197002141328	802	754	753	226	225	-708	48	527	933
chr1	27662618	TMEM222	ENST00000374076.4	2.70770877944326	1325	1288	1287	661	660	-273	37	626	933
chr1	27662618	TMEM222	ENST00000608611.1	2.70770877944326	1237	1189	1188	661	660	-273	48	527	933
chr1	27720880	GPR3	ENST00000374024.3	1.58207452165156	676	578	577	-415	-416	-1438	98	992	1022
chr1	27873993	AHDC1	ENST00000247087.5	1.96300914380715	5230	4634	4633	-178	-179	-1103	596	4811	924
chr1	27873993	AHDC1	ENST00000374011.2	1.96300914380715	5602	4634	4633	-178	-179	-835	968	4811	656
chr1	28176687	PPP1R8	ENST00000236412.7	1.296875	1061	114	113	-270	-271	-1352	947	383	1081
chr1	28176687	PPP1R8	ENST00000311772.5	1.74431818181818	843	786	785	-270	-271	-1500	57	1055	1229
chr1	28176687	PPP1R8	ENST00000373931.4	1.57142857142857	1154	360	359	-270	-271	-1496	794	629	1225
chr1	28176735	PPP1R8	ENST00000236412.7	1.421875	1109	162	161	-222	-223	-1304	947	383	1081
chr1	28176735	PPP1R8	ENST00000311772.5	1.78977272727273	891	834	833	-222	-223	-1452	57	1055	1229
chr1	28176735	PPP1R8	ENST00000373931.4	1.64761904761905	1202	408	407	-222	-223	-1448	794	629	1225
chr1	28177039	PPP1R8	ENST00000236412.7	2.07578558225508	1413	466	465	82	81	-1000	947	383	1081
chr1	28177039	PPP1R8	ENST00000311772.5	2.06666666666667	1195	1138	1137	82	81	-1148	57	1055	1229
chr1	28177039	PPP1R8	ENST00000373931.4	2.06688417618271	1506	712	711	82	81	-1144	794	629	1225
chr1	28296953	EYA3	ENST00000373871.3	2.97622513343037	5986	5746	5745	4024	4023	-98	240	1721	4121
chr1	28296953	EYA3	ENST00000436342.2	2.97693614955086	5894	5368	5367	4024	4023	-95	526	1343	4118
chr1	28564542	ATPIF1	ENST00000335514.5	2.4344262295082	424	374	373	53	52	-69	50	320	121
chr1	28564542	ATPIF1	ENST00000465645.1	2.95919610231425	1787	1758	1757	1575	1574	-67	29	182	1641
chr1	28564542	ATPIF1	ENST00000497986.1	2.75974025974026	524	450	449	234	233	-74	74	215	307
chr1	28586339	SESN2	ENST00000253063.3	0.940809968847352	301	-19	-20	-1462	-1463	-3151	320	1442	1688
chr1	28607355	SESN2	ENST00000253063.3	2.02486678507993	1805	1485	1484	42	41	-1647	320	1442	1688
chr1	28607381	SESN2	ENST00000253063.3	2.04026050917703	1831	1511	1510	68	67	-1621	320	1442	1688
chr1	28607480	SESN2	ENST00000253063.3	2.09887507400829	1930	1610	1609	167	166	-1522	320	1442	1688
chr1	28607657	SESN2	ENST00000253063.3	2.20367081113085	2107	1787	1786	344	343	-1345	320	1442	1688
chr1	28608505	SESN2	ENST00000253063.3	2.70574304322084	2955	2635	2634	1192	1191	-497	320	1442	1688
chr1	28661174	MED18	ENST00000373842.4	1.5103668261563	528	320	319	-307	-308	-1302	208	626	994
chr1	28661174	MED18	ENST00000398997.2	1.5103668261563	511	320	319	-307	-308	-594	191	626	286
chr1	28661201	MED18	ENST00000373842.4	1.55342902711324	555	347	346	-280	-281	-1275	208	626	994
chr1	28661201	MED18	ENST00000398997.2	1.55342902711324	538	347	346	-280	-281	-567	191	626	286
chr1	28661417	MED18	ENST00000373842.4	1.89792663476874	771	563	562	-64	-65	-1059	208	626	994
chr1	28661417	MED18	ENST00000398997.2	1.89792663476874	754	563	562	-64	-65	-351	191	626	286
chr1	28661427	MED18	ENST00000373842.4	1.91387559808612	781	573	572	-54	-55	-1049	208	626	994
chr1	28661427	MED18	ENST00000398997.2	1.91387559808612	764	573	572	-54	-55	-341	191	626	286
chr1	28823602	PHACTR4	ENST00000373836.3	2.1439212556531	2893	2680	2679	541	540	-3218	213	2138	3758
chr1	28823602	PHACTR4	ENST00000373839.3	2.14162303664921	2910	2650	2649	541	540	-3279	260	2108	3819
chr1	28864657	RCC1	ENST00000373831.3	2.87898089171975	1557	1497	1496	138	137	-19	60	1358	156
chr1	28864657	RCC1	ENST00000373832.1	2.14139344262295	1585	1404	1403	138	137	-838	181	1265	975
chr1	28864657	RCC1	ENST00000373833.6	2.10672853828306	1688	1404	1403	138	137	-1155	284	1265	1292
chr1	28864657	RCC1	ENST00000398958.2	2.11606391925988	1663	1404	1403	138	137	-1051	259	1265	1188
chr1	28864731	RCC1	ENST00000373832.1	2.2172131147541	1659	1478	1477	212	211	-764	181	1265	975
chr1	28864731	RCC1	ENST00000373833.6	2.16395978344934	1762	1478	1477	212	211	-1081	284	1265	1292
chr1	28864731	RCC1	ENST00000398958.2	2.17830109335576	1737	1478	1477	212	211	-977	259	1265	1188
chr1	28864800	RCC1	ENST00000373832.1	2.28790983606557	1728	1547	1546	281	280	-695	181	1265	975
chr1	28864800	RCC1	ENST00000373833.6	2.21732405259087	1831	1547	1546	281	280	-1012	284	1265	1292
chr1	28864800	RCC1	ENST00000398958.2	2.2363330529857	1806	1547	1546	281	280	-908	259	1265	1188
chr1	28864938	RCC1	ENST00000373832.1	2.42930327868852	1866	1685	1684	419	418	-557	181	1265	975
chr1	28864938	RCC1	ENST00000373833.6	2.32405259087394	1969	1685	1684	419	418	-874	284	1265	1292
chr1	28864938	RCC1	ENST00000398958.2	2.35239697224558	1944	1685	1684	419	418	-770	259	1265	1188
chr1	28865092	RCC1	ENST00000373832.1	2.58709016393443	2020	1839	1838	573	572	-403	181	1265	975
chr1	28865092	RCC1	ENST00000373833.6	2.4431554524362	2123	1839	1838	573	572	-720	284	1265	1292
chr1	28865092	RCC1	ENST00000398958.2	2.48191757779647	2098	1839	1838	573	572	-616	259	1265	1188
chr1	28929768	TAF12	ENST00000263974.4	2.64611872146119	1203	769	768	283	282	-155	434	485	437
chr1	28929768	TAF12	ENST00000373824.4	2.41074020319303	927	769	768	283	282	-406	158	485	688
chr1	29069611	YTHDF2	ENST00000373812.3	1.4764367816092	1190	829	828	-911	-912	-1734	361	1739	822
chr1	29069611	YTHDF2	ENST00000541996.1	1.42704402515723	984	679	678	-911	-912	-1733	305	1589	821
chr1	29069611	YTHDF2	ENST00000542507.1	1.4764367816092	1091	829	828	-911	-912	-1733	262	1739	821
chr1	29069898	YTHDF2	ENST00000373812.3	1.64137931034483	1477	1116	1115	-624	-625	-1447	361	1739	822
chr1	29069898	YTHDF2	ENST00000541996.1	1.60754716981132	1271	966	965	-624	-625	-1446	305	1589	821
chr1	29069898	YTHDF2	ENST00000542507.1	1.64137931034483	1378	1116	1115	-624	-625	-1446	262	1739	821
chr1	29069993	YTHDF2	ENST00000373812.3	1.69597701149425	1572	1211	1210	-529	-530	-1352	361	1739	822
chr1	29069993	YTHDF2	ENST00000541996.1	1.66729559748428	1366	1061	1060	-529	-530	-1351	305	1589	821
chr1	29069993	YTHDF2	ENST00000542507.1	1.69597701149425	1473	1211	1210	-529	-530	-1351	262	1739	821
chr1	29070293	YTHDF2	ENST00000373812.3	1.8683908045977	1872	1511	1510	-229	-230	-1052	361	1739	822
chr1	29070293	YTHDF2	ENST00000541996.1	1.8559748427673	1666	1361	1360	-229	-230	-1051	305	1589	821
chr1	29070293	YTHDF2	ENST00000542507.1	1.8683908045977	1773	1511	1510	-229	-230	-1051	262	1739	821
chr1	29070449	YTHDF2	ENST00000373812.3	1.95804597701149	2028	1667	1666	-73	-74	-896	361	1739	822
chr1	29070449	YTHDF2	ENST00000541996.1	1.95408805031447	1822	1517	1516	-73	-74	-895	305	1589	821
chr1	29070449	YTHDF2	ENST00000542507.1	1.95804597701149	1929	1667	1666	-73	-74	-895	262	1739	821
chr1	29095565	YTHDF2	ENST00000373812.3	2.12272174969623	2202	1841	1840	101	100	-722	361	1739	822
chr1	29095565	YTHDF2	ENST00000541996.1	2.12287104622871	1996	1691	1690	101	100	-721	305	1589	821
chr1	29095565	YTHDF2	ENST00000542507.1	2.12287104622871	2103	1841	1840	101	100	-721	262	1739	821
chr1	29095574	YTHDF2	ENST00000373812.3	2.13365735115431	2211	1850	1849	110	109	-713	361	1739	822
chr1	29095574	YTHDF2	ENST00000541996.1	2.1338199513382	2005	1700	1699	110	109	-712	305	1589	821
chr1	29095574	YTHDF2	ENST00000542507.1	2.1338199513382	2112	1850	1849	110	109	-712	262	1739	821
chr1	29446028	EPB41	ENST00000343067.4	2.8428927680798	5425	5299	5298	2704	2703	-504	126	2594	3207
chr1	29446028	EPB41	ENST00000356093.2	2.8428927680798	5326	5200	5199	2704	2703	-504	126	2495	3207
chr1	29446028	EPB41	ENST00000373798.1	2.83741096314648	5402	5299	5298	2704	2703	-525	103	2594	3228
chr1	29446028	EPB41	ENST00000398863.2	2.8428927680798	5134	5008	5007	2704	2703	-504	126	2303	3207
chr1	29474900	SRSF4	ENST00000373795.4	2.03298350824588	1741	1507	1506	22	21	-645	234	1484	666
chr1	29474900	SRSF4	ENST00000546138.1	2.74896694214876	1347	1202	1201	725	724	-243	145	476	967
chr1	31414895	PUM1	ENST00000257075.5	1.86043246279135	3157	3064	3063	-497	-498	-2202	93	3560	1704
chr1	31414895	PUM1	ENST00000373741.4	1.8647619047619	3383	3178	3177	-497	-498	-858	205	3674	360
chr1	31414895	PUM1	ENST00000373747.3	1.86078431372549	3172	3073	3072	-497	-498	-2202	99	3569	1704
chr1	31414895	PUM1	ENST00000423018.2	1.8414673046252	2726	2638	2637	-497	-498	-845	88	3134	347
chr1	31414895	PUM1	ENST00000424085.2	1.82469135802469	2428	2338	2337	-497	-498	-2202	90	2834	1704
chr1	31414895	PUM1	ENST00000426105.2	1.86066722736193	3160	3070	3069	-497	-498	-882	90	3566	384
chr1	31414895	PUM1	ENST00000440538.2	1.85755230725136	3071	2992	2991	-497	-498	-864	79	3488	366
chr1	31465419	PUM1	ENST00000257075.5	1.27408031451839	1069	976	975	-2585	-2586	-4290	93	3560	1704
chr1	31465419	PUM1	ENST00000373741.4	1.29496598639456	1289	1084	1083	-2591	-2592	-2952	205	3674	360
chr1	31465419	PUM1	ENST00000373747.3	1.2733893557423	1075	976	975	-2594	-2595	-4299	99	3569	1704
chr1	31465419	PUM1	ENST00000423018.2	1.21945773524721	776	688	687	-2447	-2448	-2795	88	3134	347
chr1	31465419	PUM1	ENST00000426105.2	1.27361928791702	1066	976	975	-2591	-2592	-2976	90	3566	384
chr1	31465419	PUM1	ENST00000440538.2	1.27973631413012	1055	976	975	-2513	-2514	-2880	79	3488	366
chr1	32096142	PEF1	ENST00000373703.4	2.09587217043941	949	927	926	72	71	-679	22	854	750
chr1	32374430	PTP4A2	ENST00000344035.6	2.00946112710819	1520	527	526	23	22	-2408	993	503	2430
chr1	32374430	PTP4A2	ENST00000356536.3	2.1015514809591	1314	321	320	72	71	-637	993	248	708
chr1	32374430	PTP4A2	ENST00000457805.2	2.07232704402516	736	434	433	23	22	-295	302	410	317
chr1	32374430	PTP4A2	ENST00000470404.1	2.58983050847458	453	396	395	174	173	-121	57	221	294
chr1	32374430	PTP4A2	ENST00000602725.1	2.00946112710819	944	527	526	23	22	-2408	417	503	2430
chr1	32403778	PTP4A2	ENST00000344035.6	0.212273641851107	210	-783	-784	-1287	-1288	-3718	993	503	2430
chr1	32403778	PTP4A2	ENST00000356536.3	0.212273641851107	210	-783	-784	-1032	-1033	-1741	993	248	708
chr1	32503518	KHDRBS1	ENST00000327300.7	1.74174174174174	1154	988	987	-344	-345	-1602	166	1331	1257
